animal_id,animal_no,scientific_name,common_name_it,common_name_en,iucn_assessment_id,iucn_lookup_status,habitat_code,habitat_name_it,habitat_suitability,major_importance,seasonality,elevation_lower_m,elevation_upper_m,depth_upper_m,depth_lower_m
102,102,Elaphodus Cephalophus,Cervo Crestato,Tufted Deer,22159620,ok,1.4,Foresta – Temperata,suitable,yes,unknown,300.0,4750.0,,
103,103,Rana Temporaria,Rana Comune,Common Frog,89705642,ok,15.3,Stagni per l'acquacoltura,suitable,unknown,resident,0.0,2700.0,,
103,103,Rana Temporaria,Rana Comune,Common Frog,89705642,ok,15.6,Aree di trattamento delle acque reflue,marginal,unknown,resident,0.0,2700.0,,
103,103,Rana Temporaria,Rana Comune,Common Frog,89705642,ok,15.5,Scavi a cielo aperto,marginal,unknown,resident,0.0,2700.0,,
103,103,Rana Temporaria,Rana Comune,Common Frog,89705642,ok,15.1,Aree di stoccaggio dell'acqua oltre 8 ettari,suitable,unknown,resident,0.0,2700.0,,
103,103,Rana Temporaria,Rana Comune,Common Frog,89705642,ok,15.2,Stagni sotto gli 8 ettari,suitable,unknown,resident,0.0,2700.0,,
103,103,Rana Temporaria,Rana Comune,Common Frog,89705642,ok,14.4,Orti rurali,suitable,unknown,resident,0.0,2700.0,,
103,103,Rana Temporaria,Rana Comune,Common Frog,89705642,ok,14.5,Aree urbane,suitable,unknown,resident,0.0,2700.0,,
103,103,Rana Temporaria,Rana Comune,Common Frog,89705642,ok,5.5,Zone umide (interne) – Laghi permanenti di acqua dolce (oltre 8 ettari),suitable,unknown,resident,0.0,2700.0,,
103,103,Rana Temporaria,Rana Comune,Common Frog,89705642,ok,16,Vegetazione introdotta,marginal,unknown,resident,0.0,2700.0,,
103,103,Rana Temporaria,Rana Comune,Common Frog,89705642,ok,5.10,Zone umide (interne) – Zone umide della tundra,marginal,unknown,resident,0.0,2700.0,,
103,103,Rana Temporaria,Rana Comune,Common Frog,89705642,ok,1.2,Foresta - Subartico,suitable,unknown,resident,0.0,2700.0,,
103,103,Rana Temporaria,Rana Comune,Common Frog,89705642,ok,14.1,Terreno arabile,suitable,unknown,resident,0.0,2700.0,,
103,103,Rana Temporaria,Rana Comune,Common Frog,89705642,ok,5.7,Zone umide (interne) – Paludi/stagni d'acqua dolce permanenti (inferiori a 8 ettari),suitable,unknown,resident,0.0,2700.0,,
103,103,Rana Temporaria,Rana Comune,Common Frog,89705642,ok,1.4,Foresta – Temperata,suitable,unknown,resident,0.0,2700.0,,
103,103,Rana Temporaria,Rana Comune,Common Frog,89705642,ok,5.8,Zone umide (interne) – Paludi/stagni d'acqua dolce stagionali/intermittenti (inferiori a 8 ettari),suitable,unknown,resident,0.0,2700.0,,
103,103,Rana Temporaria,Rana Comune,Common Frog,89705642,ok,1.1,Foresta boreale,suitable,unknown,resident,0.0,2700.0,,
103,103,Rana Temporaria,Rana Comune,Common Frog,89705642,ok,14.3,Piantagioni,marginal,unknown,resident,0.0,2700.0,,
103,103,Rana Temporaria,Rana Comune,Common Frog,89705642,ok,3.1,Arbusti – Subartico,suitable,unknown,resident,0.0,2700.0,,
103,103,Rana Temporaria,Rana Comune,Common Frog,89705642,ok,14.2,Pascoli,suitable,unknown,resident,0.0,2700.0,,
103,103,Rana Temporaria,Rana Comune,Common Frog,89705642,ok,15.8,Terreni agricoli soggetti a inondazioni stagionali,marginal,unknown,resident,0.0,2700.0,,
103,103,Rana Temporaria,Rana Comune,Common Frog,89705642,ok,5.9,Zone umide (interne) – Sorgenti di acqua dolce e oasi,marginal,unknown,resident,0.0,2700.0,,
103,103,Rana Temporaria,Rana Comune,Common Frog,89705642,ok,5.6,Zone umide (interne) – Laghi d'acqua dolce stagionali/intermittenti (oltre 8 ha),suitable,unknown,resident,0.0,2700.0,,
103,103,Rana Temporaria,Rana Comune,Common Frog,89705642,ok,3.4,Arbusti – Temperati,suitable,unknown,resident,0.0,2700.0,,
103,103,Rana Temporaria,Rana Comune,Common Frog,89705642,ok,5.1,Zone umide (interne) – Fiumi/torrenti/cascate permanenti,suitable,unknown,resident,0.0,2700.0,,
103,103,Rana Temporaria,Rana Comune,Common Frog,89705642,ok,5.4,"Zone umide (interne) – Paludi, acquitrini, torbiere",suitable,unknown,resident,0.0,2700.0,,
103,103,Rana Temporaria,Rana Comune,Common Frog,89705642,ok,5.2,Zone umide (interne) – Fiumi/torrenti/canali stagionali/intermittenti/irregolari,suitable,unknown,resident,0.0,2700.0,,
103,103,Rana Temporaria,Rana Comune,Common Frog,89705642,ok,3.3,Arbusti – Boreale,suitable,unknown,resident,0.0,2700.0,,
103,103,Rana Temporaria,Rana Comune,Common Frog,89705642,ok,4.2,Prateria – Subartico,marginal,unknown,resident,0.0,2700.0,,
103,103,Rana Temporaria,Rana Comune,Common Frog,89705642,ok,5.13,Zone umide (interne) – Delta interni permanenti,suitable,unknown,resident,0.0,2700.0,,
103,103,Rana Temporaria,Rana Comune,Common Frog,89705642,ok,4.1,Prateria – Tundra,marginal,unknown,resident,0.0,2700.0,,
103,103,Rana Temporaria,Rana Comune,Common Frog,89705642,ok,4.4,Prateria – Temperata,suitable,unknown,resident,0.0,2700.0,,
104,104,Papio Anubis,Babbuino Oliva,Olive Baboon,17953200,ok,3.5,Arbusti – Zona secca subtropicale/tropicale,suitable,yes,resident,360.0,2500.0,,
104,104,Papio Anubis,Babbuino Oliva,Olive Baboon,17953200,ok,1.5,Foresta – Subtropicale/tropicale secca,suitable,yes,resident,360.0,2500.0,,
104,104,Papio Anubis,Babbuino Oliva,Olive Baboon,17953200,ok,1.6,Foresta – Pianura umida subtropicale/tropicale,suitable,yes,resident,360.0,2500.0,,
104,104,Papio Anubis,Babbuino Oliva,Olive Baboon,17953200,ok,2.1,Savana - Secca,suitable,yes,resident,360.0,2500.0,,
104,104,Papio Anubis,Babbuino Oliva,Olive Baboon,17953200,ok,4.5,Prateria – Subtropicale/tropicale arida,suitable,yes,resident,360.0,2500.0,,
104,104,Papio Anubis,Babbuino Oliva,Olive Baboon,17953200,ok,1.9,Foresta – Subtropicale/tropicale umida montana,suitable,yes,resident,360.0,2500.0,,
104,104,Papio Anubis,Babbuino Oliva,Olive Baboon,17953200,ok,14.1,Terreno arabile,suitable,unknown,passage,360.0,2500.0,,
104,104,Papio Anubis,Babbuino Oliva,Olive Baboon,17953200,ok,14.3,Piantagioni,suitable,unknown,passage,360.0,2500.0,,
104,104,Papio Anubis,Babbuino Oliva,Olive Baboon,17953200,ok,14.4,Orti rurali,suitable,unknown,passage,360.0,2500.0,,
104,104,Papio Anubis,Babbuino Oliva,Olive Baboon,17953200,ok,14.6,Foresta subtropicale/tropicale fortemente degradata,suitable,unknown,resident,360.0,2500.0,,
104,104,Papio Anubis,Babbuino Oliva,Olive Baboon,17953200,ok,2.2,Savana - Umida,suitable,yes,resident,360.0,2500.0,,
105,105,Hoolock Hoolock,Gibbone Hoolock,Western Hoolock Gibbon,17968083,ok,14.4,Orti rurali,marginal,unknown,unknown,,2500.0,,
105,105,Hoolock Hoolock,Gibbone Hoolock,Western Hoolock Gibbon,17968083,ok,14.3,Piantagioni,marginal,unknown,unknown,,2500.0,,
105,105,Hoolock Hoolock,Gibbone Hoolock,Western Hoolock Gibbon,17968083,ok,1.9,Foresta – Subtropicale/tropicale umida montana,suitable,yes,unknown,,2500.0,,
105,105,Hoolock Hoolock,Gibbone Hoolock,Western Hoolock Gibbon,17968083,ok,1.6,Foresta – Pianura umida subtropicale/tropicale,suitable,yes,unknown,,2500.0,,
105,105,Hoolock Hoolock,Gibbone Hoolock,Western Hoolock Gibbon,17968083,ok,1.5,Foresta – Subtropicale/tropicale secca,suitable,no,unknown,,2500.0,,
106,106,Bombus Terrestris,Bombo Terrestre,Buff-Tailed Bumblebee,221880274,ok,14.1,Terreno arabile,suitable,yes,unknown,,,,
106,106,Bombus Terrestris,Bombo Terrestre,Buff-Tailed Bumblebee,221880274,ok,14.2,Pascoli,suitable,yes,unknown,,,,
106,106,Bombus Terrestris,Bombo Terrestre,Buff-Tailed Bumblebee,221880274,ok,14.4,Orti rurali,suitable,no,unknown,,,,
106,106,Bombus Terrestris,Bombo Terrestre,Buff-Tailed Bumblebee,221880274,ok,14.5,Aree urbane,suitable,yes,unknown,,,,
106,106,Bombus Terrestris,Bombo Terrestre,Buff-Tailed Bumblebee,221880274,ok,3.3,Arbusti – Boreale,suitable,yes,unknown,,,,
106,106,Bombus Terrestris,Bombo Terrestre,Buff-Tailed Bumblebee,221880274,ok,3.4,Arbusti – Temperati,suitable,yes,unknown,,,,
106,106,Bombus Terrestris,Bombo Terrestre,Buff-Tailed Bumblebee,221880274,ok,1.1,Foresta boreale,suitable,no,unknown,,,,
106,106,Bombus Terrestris,Bombo Terrestre,Buff-Tailed Bumblebee,221880274,ok,4.4,Prateria – Temperata,suitable,yes,unknown,,,,
106,106,Bombus Terrestris,Bombo Terrestre,Buff-Tailed Bumblebee,221880274,ok,1.4,Foresta – Temperata,suitable,yes,unknown,,,,
107,107,Chlorocebus Pygerythrus,Vervet Sudafricana,Vervet Monkey,253491881,ok,2.1,Savana - Secca,suitable,yes,resident,0.0,2140.0,,
107,107,Chlorocebus Pygerythrus,Vervet Sudafricana,Vervet Monkey,253491881,ok,14.3,Piantagioni,suitable,unknown,unknown,0.0,2140.0,,
107,107,Chlorocebus Pygerythrus,Vervet Sudafricana,Vervet Monkey,253491881,ok,14.4,Orti rurali,suitable,unknown,unknown,0.0,2140.0,,
107,107,Chlorocebus Pygerythrus,Vervet Sudafricana,Vervet Monkey,253491881,ok,14.5,Aree urbane,suitable,unknown,unknown,0.0,2140.0,,
107,107,Chlorocebus Pygerythrus,Vervet Sudafricana,Vervet Monkey,253491881,ok,14.6,Foresta subtropicale/tropicale fortemente degradata,marginal,unknown,unknown,0.0,2140.0,,
107,107,Chlorocebus Pygerythrus,Vervet Sudafricana,Vervet Monkey,253491881,ok,1.6,Foresta – Pianura umida subtropicale/tropicale,marginal,unknown,resident,0.0,2140.0,,
107,107,Chlorocebus Pygerythrus,Vervet Sudafricana,Vervet Monkey,253491881,ok,1.7,Foresta – Vegetazione di mangrovie subtropicale/tropicale al di sopra del livello dell'alta marea,marginal,unknown,resident,0.0,2140.0,,
107,107,Chlorocebus Pygerythrus,Vervet Sudafricana,Vervet Monkey,253491881,ok,1.8,Foresta – Palude subtropicale/tropicale,marginal,unknown,resident,0.0,2140.0,,
107,107,Chlorocebus Pygerythrus,Vervet Sudafricana,Vervet Monkey,253491881,ok,2.2,Savana - Umida,suitable,yes,resident,0.0,2140.0,,
107,107,Chlorocebus Pygerythrus,Vervet Sudafricana,Vervet Monkey,253491881,ok,3.5,Arbusti – Zona secca subtropicale/tropicale,suitable,yes,resident,0.0,2140.0,,
107,107,Chlorocebus Pygerythrus,Vervet Sudafricana,Vervet Monkey,253491881,ok,3.6,Arbusti – Subtropicale/tropicale umido,suitable,yes,resident,0.0,2140.0,,
108,108,Pygathrix Nemaeus,Douc Rosso,Red-Shanked Douc,17941247,ok,1.6,Foresta – Pianura umida subtropicale/tropicale,suitable,yes,unknown,0.0,1800.0,,
108,108,Pygathrix Nemaeus,Douc Rosso,Red-Shanked Douc,17941247,ok,1.9,Foresta – Subtropicale/tropicale umida montana,suitable,yes,unknown,0.0,1800.0,,
109,109,Anas Platyrhynchos,Germano Reale,Mallard,281835571,ok,5.14,"Zone umide (interne) – Laghi permanenti salini, salmastri o alcalini",suitable,no,breeding,0.0,3350.0,,
109,109,Anas Platyrhynchos,Germano Reale,Mallard,281835571,ok,15.2,Stagni sotto gli 8 ettari,suitable,no,breeding,0.0,3350.0,,
109,109,Anas Platyrhynchos,Germano Reale,Mallard,281835571,ok,15.1,Aree di stoccaggio dell'acqua oltre 8 ettari,suitable,no,breeding,0.0,3350.0,,
109,109,Anas Platyrhynchos,Germano Reale,Mallard,281835571,ok,5.17,"Zone umide (interne) – Paludi/pozze saline, salmastre o alcaline stagionali/intermittenti",suitable,no,breeding,0.0,3350.0,,
109,109,Anas Platyrhynchos,Germano Reale,Mallard,281835571,ok,5.5,Zone umide (interne) – Laghi permanenti di acqua dolce (oltre 8 ettari),suitable,no,breeding,0.0,3350.0,,
109,109,Anas Platyrhynchos,Germano Reale,Mallard,281835571,ok,15.6,Aree di trattamento delle acque reflue,suitable,no,breeding,0.0,3350.0,,
109,109,Anas Platyrhynchos,Germano Reale,Mallard,281835571,ok,5.4,"Zone umide (interne) – Paludi, acquitrini, torbiere",suitable,no,breeding,0.0,3350.0,,
109,109,Anas Platyrhynchos,Germano Reale,Mallard,281835571,ok,15.7,"Terreni irrigati, compresi i canali di irrigazione",suitable,no,breeding,0.0,3350.0,,
109,109,Anas Platyrhynchos,Germano Reale,Mallard,281835571,ok,5.1,Zone umide (interne) – Fiumi/torrenti/cascate permanenti,suitable,no,breeding,0.0,3350.0,,
109,109,Anas Platyrhynchos,Germano Reale,Mallard,281835571,ok,15.3,Stagni per l'acquacoltura,suitable,no,breeding,0.0,3350.0,,
109,109,Anas Platyrhynchos,Germano Reale,Mallard,281835571,ok,15.9,Canali e fossi di drenaggio,suitable,no,breeding,0.0,3350.0,,
109,109,Anas Platyrhynchos,Germano Reale,Mallard,281835571,ok,5.7,Zone umide (interne) – Paludi/stagni d'acqua dolce permanenti (inferiori a 8 ettari),suitable,no,breeding,0.0,3350.0,,
110,110,Agama Agama,Agama Comune,Common Agama,1374221,ok,3.5,Arbusti – Zona secca subtropicale/tropicale,suitable,unknown,unknown,,,,
110,110,Agama Agama,Agama Comune,Common Agama,1374221,ok,14.2,Pascoli,suitable,unknown,unknown,,,,
110,110,Agama Agama,Agama Comune,Common Agama,1374221,ok,6,Zone rocciose,suitable,unknown,unknown,,,,
110,110,Agama Agama,Agama Comune,Common Agama,1374221,ok,14.4,Orti rurali,suitable,unknown,unknown,,,,
110,110,Agama Agama,Agama Comune,Common Agama,1374221,ok,14.5,Aree urbane,suitable,unknown,unknown,,,,
110,110,Agama Agama,Agama Comune,Common Agama,1374221,ok,2.1,Savana - Secca,suitable,unknown,unknown,,,,
110,110,Agama Agama,Agama Comune,Common Agama,1374221,ok,2.2,Savana - Umida,suitable,unknown,unknown,,,,
110,110,Agama Agama,Agama Comune,Common Agama,1374221,ok,1.5,Foresta – Subtropicale/tropicale secca,suitable,unknown,unknown,,,,
110,110,Agama Agama,Agama Comune,Common Agama,1374221,ok,1.8,Foresta – Palude subtropicale/tropicale,suitable,unknown,unknown,,,,
111,111,Leontopithecus Rosalia,Tamarino Dalla Criniera Dorata,Golden Lion Tamarin,192327291,ok,1.6,Foresta – Pianura umida subtropicale/tropicale,suitable,yes,unknown,0.0,800.0,,
112,112,Motacilla Alba,Ballerina Bianca,White Wagtail,137417893,ok,12.6,Pozze di marea,suitable,no,breeding,,5000.0,,
112,112,Motacilla Alba,Ballerina Bianca,White Wagtail,137417893,ok,12.3,Coste e/o spiagge di ciottoli e/o ghiaia,suitable,no,breeding,,5000.0,,
112,112,Motacilla Alba,Ballerina Bianca,White Wagtail,137417893,ok,12.2,"Coste sabbiose e/o spiagge, banchi di sabbia, lingue di sabbia",suitable,no,breeding,,5000.0,,
112,112,Motacilla Alba,Ballerina Bianca,White Wagtail,137417893,ok,14.2,Pascoli,suitable,no,breeding,,5000.0,,
112,112,Motacilla Alba,Ballerina Bianca,White Wagtail,137417893,ok,14.4,Orti rurali,suitable,no,breeding,,5000.0,,
112,112,Motacilla Alba,Ballerina Bianca,White Wagtail,137417893,ok,4.5,Prateria – Subtropicale/tropicale arida,suitable,no,breeding,,5000.0,,
112,112,Motacilla Alba,Ballerina Bianca,White Wagtail,137417893,ok,5.1,Zone umide (interne) – Fiumi/torrenti/cascate permanenti,suitable,no,breeding,,5000.0,,
112,112,Motacilla Alba,Ballerina Bianca,White Wagtail,137417893,ok,8.1,Deserto – Caldo,suitable,no,breeding,,5000.0,,
112,112,Motacilla Alba,Ballerina Bianca,White Wagtail,137417893,ok,12.1,Costa rocciosa,suitable,no,breeding,,5000.0,,
113,113,Plectropterus Gambensis,Oca Speronata,Spur-Winged Goose,154248872,ok,5.6,Zone umide (interne) – Laghi d'acqua dolce stagionali/intermittenti (oltre 8 ha),suitable,yes,breeding,0.0,2000.0,,
113,113,Plectropterus Gambensis,Oca Speronata,Spur-Winged Goose,154248872,ok,14.2,Pascoli,suitable,no,breeding,0.0,2000.0,,
113,113,Plectropterus Gambensis,Oca Speronata,Spur-Winged Goose,154248872,ok,15.1,Aree di stoccaggio dell'acqua oltre 8 ettari,suitable,no,breeding,0.0,2000.0,,
113,113,Plectropterus Gambensis,Oca Speronata,Spur-Winged Goose,154248872,ok,3.6,Arbusti – Subtropicale/tropicale umido,suitable,no,breeding,0.0,2000.0,,
113,113,Plectropterus Gambensis,Oca Speronata,Spur-Winged Goose,154248872,ok,4.6,Prateria – Subtropicale/tropicale stagionalmente umida/allagata,suitable,no,breeding,0.0,2000.0,,
113,113,Plectropterus Gambensis,Oca Speronata,Spur-Winged Goose,154248872,ok,5.1,Zone umide (interne) – Fiumi/torrenti/cascate permanenti,suitable,no,breeding,0.0,2000.0,,
113,113,Plectropterus Gambensis,Oca Speronata,Spur-Winged Goose,154248872,ok,5.4,"Zone umide (interne) – Paludi, acquitrini, torbiere",suitable,no,breeding,0.0,2000.0,,
114,114,Saguinus Imperator,Tamarino Imperatore,Emperor Tamarin,,assessment_not_found,,,unknown,unknown,unknown,,,,
115,115,Turdus Philomelos,Tordo Bottaccio,Song Thrush,132076619,ok,3.4,Arbusti – Temperati,suitable,no,breeding,,2800.0,,
115,115,Turdus Philomelos,Tordo Bottaccio,Song Thrush,132076619,ok,14.1,Terreno arabile,suitable,no,breeding,,2800.0,,
115,115,Turdus Philomelos,Tordo Bottaccio,Song Thrush,132076619,ok,14.5,Aree urbane,suitable,no,breeding,,2800.0,,
115,115,Turdus Philomelos,Tordo Bottaccio,Song Thrush,132076619,ok,14.4,Orti rurali,suitable,no,breeding,,2800.0,,
115,115,Turdus Philomelos,Tordo Bottaccio,Song Thrush,132076619,ok,1.1,Foresta boreale,suitable,no,breeding,,2800.0,,
115,115,Turdus Philomelos,Tordo Bottaccio,Song Thrush,132076619,ok,1.4,Foresta – Temperata,suitable,yes,breeding,,2800.0,,
115,115,Turdus Philomelos,Tordo Bottaccio,Song Thrush,132076619,ok,3.3,Arbusti – Boreale,suitable,no,breeding,,2800.0,,
115,115,Turdus Philomelos,Tordo Bottaccio,Song Thrush,132076619,ok,14.3,Piantagioni,suitable,no,breeding,,2800.0,,
115,115,Turdus Philomelos,Tordo Bottaccio,Song Thrush,132076619,ok,3.8,Arbusti – Vegetazione arbustiva di tipo mediterraneo,suitable,no,breeding,,2800.0,,
116,116,Syncerus Caffer,Bufalo Africano,African Buffalo,50195031,ok,1.6,Foresta – Pianura umida subtropicale/tropicale,suitable,unknown,unknown,0.0,4000.0,,
116,116,Syncerus Caffer,Bufalo Africano,African Buffalo,50195031,ok,4.7,Prateria – Alta quota subtropicale/tropicale,suitable,unknown,unknown,0.0,4000.0,,
116,116,Syncerus Caffer,Bufalo Africano,African Buffalo,50195031,ok,3.5,Arbusti – Zona secca subtropicale/tropicale,marginal,unknown,unknown,0.0,4000.0,,
116,116,Syncerus Caffer,Bufalo Africano,African Buffalo,50195031,ok,2.1,Savana - Secca,suitable,unknown,unknown,0.0,4000.0,,
116,116,Syncerus Caffer,Bufalo Africano,African Buffalo,50195031,ok,3.4,Arbusti – Temperati,suitable,unknown,unknown,0.0,4000.0,,
116,116,Syncerus Caffer,Bufalo Africano,African Buffalo,50195031,ok,4.6,Prateria – Subtropicale/tropicale stagionalmente umida/allagata,suitable,unknown,unknown,0.0,4000.0,,
116,116,Syncerus Caffer,Bufalo Africano,African Buffalo,50195031,ok,3.6,Arbusti – Subtropicale/tropicale umido,suitable,unknown,unknown,0.0,4000.0,,
116,116,Syncerus Caffer,Bufalo Africano,African Buffalo,50195031,ok,4.5,Prateria – Subtropicale/tropicale arida,marginal,unknown,unknown,0.0,4000.0,,
116,116,Syncerus Caffer,Bufalo Africano,African Buffalo,50195031,ok,1.5,Foresta – Subtropicale/tropicale secca,suitable,unknown,unknown,0.0,4000.0,,
116,116,Syncerus Caffer,Bufalo Africano,African Buffalo,50195031,ok,5.4,"Zone umide (interne) – Paludi, acquitrini, torbiere",suitable,unknown,unknown,0.0,4000.0,,
117,117,Cacajao Melanocephalus,Uakari Dalla Testa Nera,Black-Headed Uakari,191697842,ok,1.9,Foresta – Subtropicale/tropicale umida montana,suitable,unknown,unknown,,,,
117,117,Cacajao Melanocephalus,Uakari Dalla Testa Nera,Black-Headed Uakari,191697842,ok,1.6,Foresta – Pianura umida subtropicale/tropicale,suitable,unknown,unknown,,,,
117,117,Cacajao Melanocephalus,Uakari Dalla Testa Nera,Black-Headed Uakari,191697842,ok,1.8,Foresta – Palude subtropicale/tropicale,suitable,unknown,unknown,,,,
118,118,Buteo Buteo,Poiana Comune,Common Buzzard,206634667,ok,3.4,Arbusti – Temperati,suitable,no,resident,0.0,2000.0,,
118,118,Buteo Buteo,Poiana Comune,Common Buzzard,206634667,ok,1.9,Foresta – Subtropicale/tropicale umida montana,suitable,no,breeding,0.0,2000.0,,
118,118,Buteo Buteo,Poiana Comune,Common Buzzard,206634667,ok,14.1,Terreno arabile,suitable,no,resident,0.0,2000.0,,
118,118,Buteo Buteo,Poiana Comune,Common Buzzard,206634667,ok,1.4,Foresta – Temperata,suitable,no,resident,0.0,2000.0,,
118,118,Buteo Buteo,Poiana Comune,Common Buzzard,206634667,ok,14.2,Pascoli,suitable,no,resident,0.0,2000.0,,
118,118,Buteo Buteo,Poiana Comune,Common Buzzard,206634667,ok,4.5,Prateria – Subtropicale/tropicale arida,suitable,no,passage,0.0,2000.0,,
118,118,Buteo Buteo,Poiana Comune,Common Buzzard,206634667,ok,1.6,Foresta – Pianura umida subtropicale/tropicale,suitable,no,breeding,0.0,2000.0,,
118,118,Buteo Buteo,Poiana Comune,Common Buzzard,206634667,ok,5.4,"Zone umide (interne) – Paludi, acquitrini, torbiere",suitable,no,resident,0.0,2000.0,,
118,118,Buteo Buteo,Poiana Comune,Common Buzzard,206634667,ok,5.5,Zone umide (interne) – Laghi permanenti di acqua dolce (oltre 8 ettari),suitable,no,passage,0.0,2000.0,,
118,118,Buteo Buteo,Poiana Comune,Common Buzzard,206634667,ok,2.1,Savana - Secca,suitable,no,breeding,0.0,2000.0,,
119,119,Aquila Rapax,Aquila Rapace,Tawny Eagle,203852137,ok,1.9,Foresta – Subtropicale/tropicale umida montana,suitable,no,resident,0.0,3000.0,,
119,119,Aquila Rapax,Aquila Rapace,Tawny Eagle,203852137,ok,14.1,Terreno arabile,suitable,no,resident,0.0,3000.0,,
119,119,Aquila Rapax,Aquila Rapace,Tawny Eagle,203852137,ok,2.1,Savana - Secca,suitable,yes,resident,0.0,3000.0,,
119,119,Aquila Rapax,Aquila Rapace,Tawny Eagle,203852137,ok,3.5,Arbusti – Zona secca subtropicale/tropicale,suitable,yes,resident,0.0,3000.0,,
119,119,Aquila Rapax,Aquila Rapace,Tawny Eagle,203852137,ok,4.5,Prateria – Subtropicale/tropicale arida,suitable,no,resident,0.0,3000.0,,
119,119,Aquila Rapax,Aquila Rapace,Tawny Eagle,203852137,ok,4.7,Prateria – Alta quota subtropicale/tropicale,suitable,no,resident,0.0,3000.0,,
119,119,Aquila Rapax,Aquila Rapace,Tawny Eagle,203852137,ok,1.5,Foresta – Subtropicale/tropicale secca,suitable,no,resident,0.0,3000.0,,
119,119,Aquila Rapax,Aquila Rapace,Tawny Eagle,203852137,ok,14.2,Pascoli,suitable,no,resident,0.0,3000.0,,
120,120,Speothos Venaticus,Cane Selvatico Sudamericano,Bush Dog,9203243,ok,3.5,Arbusti – Zona secca subtropicale/tropicale,suitable,yes,unknown,,1500.0,,
120,120,Speothos Venaticus,Cane Selvatico Sudamericano,Bush Dog,9203243,ok,1.8,Foresta – Palude subtropicale/tropicale,suitable,yes,unknown,,1500.0,,
120,120,Speothos Venaticus,Cane Selvatico Sudamericano,Bush Dog,9203243,ok,14.2,Pascoli,suitable,yes,unknown,,1500.0,,
120,120,Speothos Venaticus,Cane Selvatico Sudamericano,Bush Dog,9203243,ok,1.5,Foresta – Subtropicale/tropicale secca,suitable,yes,unknown,,1500.0,,
120,120,Speothos Venaticus,Cane Selvatico Sudamericano,Bush Dog,9203243,ok,4.4,Prateria – Temperata,suitable,yes,unknown,,1500.0,,
120,120,Speothos Venaticus,Cane Selvatico Sudamericano,Bush Dog,9203243,ok,1.6,Foresta – Pianura umida subtropicale/tropicale,suitable,yes,unknown,,1500.0,,
120,120,Speothos Venaticus,Cane Selvatico Sudamericano,Bush Dog,9203243,ok,2.1,Savana - Secca,suitable,yes,unknown,,1500.0,,
120,120,Speothos Venaticus,Cane Selvatico Sudamericano,Bush Dog,9203243,ok,2.2,Savana - Umida,suitable,yes,unknown,,1500.0,,
120,120,Speothos Venaticus,Cane Selvatico Sudamericano,Bush Dog,9203243,ok,1.9,Foresta – Subtropicale/tropicale umida montana,suitable,yes,unknown,,1500.0,,
121,121,Aglais Io,Pavonia,European Peacock Butterfly,211393858,ok,14.4,Orti rurali,suitable,yes,resident,0.0,700.0,,
121,121,Aglais Io,Pavonia,European Peacock Butterfly,211393858,ok,4.4,Prateria – Temperata,suitable,yes,resident,0.0,700.0,,
121,121,Aglais Io,Pavonia,European Peacock Butterfly,211393858,ok,1.4,Foresta – Temperata,suitable,yes,resident,0.0,700.0,,
121,121,Aglais Io,Pavonia,European Peacock Butterfly,211393858,ok,14.5,Aree urbane,suitable,yes,resident,0.0,700.0,,
121,121,Aglais Io,Pavonia,European Peacock Butterfly,211393858,ok,1.1,Foresta boreale,suitable,yes,resident,0.0,700.0,,
122,122,Panthera Pardus,Leopardo,Leopard,286153337,ok,2.2,Savana - Umida,suitable,yes,unknown,0.0,5200.0,,
122,122,Panthera Pardus,Leopardo,Leopard,286153337,ok,1.7,Foresta – Vegetazione di mangrovie subtropicale/tropicale al di sopra del livello dell'alta marea,marginal,unknown,unknown,0.0,5200.0,,
122,122,Panthera Pardus,Leopardo,Leopard,286153337,ok,1.8,Foresta – Palude subtropicale/tropicale,marginal,unknown,unknown,0.0,5200.0,,
122,122,Panthera Pardus,Leopardo,Leopard,286153337,ok,1.9,Foresta – Subtropicale/tropicale umida montana,suitable,yes,unknown,0.0,5200.0,,
122,122,Panthera Pardus,Leopardo,Leopard,286153337,ok,1.6,Foresta – Pianura umida subtropicale/tropicale,suitable,yes,unknown,0.0,5200.0,,
122,122,Panthera Pardus,Leopardo,Leopard,286153337,ok,4.7,Prateria – Alta quota subtropicale/tropicale,suitable,yes,unknown,0.0,5200.0,,
122,122,Panthera Pardus,Leopardo,Leopard,286153337,ok,6,Zone rocciose,suitable,yes,unknown,0.0,5200.0,,
122,122,Panthera Pardus,Leopardo,Leopard,286153337,ok,2.1,Savana - Secca,suitable,yes,unknown,0.0,5200.0,,
122,122,Panthera Pardus,Leopardo,Leopard,286153337,ok,3.4,Arbusti – Temperati,suitable,yes,unknown,0.0,5200.0,,
122,122,Panthera Pardus,Leopardo,Leopard,286153337,ok,3.5,Arbusti – Zona secca subtropicale/tropicale,suitable,yes,unknown,0.0,5200.0,,
122,122,Panthera Pardus,Leopardo,Leopard,286153337,ok,4.6,Prateria – Subtropicale/tropicale stagionalmente umida/allagata,suitable,yes,unknown,0.0,5200.0,,
122,122,Panthera Pardus,Leopardo,Leopard,286153337,ok,4.5,Prateria – Subtropicale/tropicale arida,suitable,yes,unknown,0.0,5200.0,,
122,122,Panthera Pardus,Leopardo,Leopard,286153337,ok,3.6,Arbusti – Subtropicale/tropicale umido,suitable,yes,unknown,0.0,5200.0,,
